Date,Close,Volume,SMA_10,EMA_10,nav
10-02-2019,10842.13235,369711.7647,104.2463488,104.8926773,105.22175
11-02-2019,10888.7998,286000,103.97486,104.6615204,104.9464
12-02-2019,10831.40039,292300,104.05069,104.5982138,104.5779
13-02-2019,10849.20153,374121.2121,104.15071,104.602728,104.1952
14-02-2019,10746.0498,627000,104.31004,104.6932898,104.4279
15-02-2019,10724.40039,521900,104.49983,104.7522653,103.3846
16-02-2019,10868.56032,376491.1765,104.7459638,105.0427066,103.7929625
17-02-2019,10880.88238,378908.8235,105.1302463,105.3204275,103.7243125
18-02-2019,10640.9502,345400,104.91512,105.0561909,102.3719
19-02-2019,10604.34961,291500,105.64135,105.6527,102.6285
20-02-2019,10735.4502,289200,106.42511,106.3247444,103.8113
21-02-2019,10789.84961,279600,107.04912,106.8832876,104.3972
22-02-2019,10791.65039,396800,107.59112,107.4357515,105.0077
23-02-2019,10958.5677,374835.2941,107.3417363,107.1165798,104.4109875
24-02-2019,10984.1221,375111.7647,108.0405375,107.7178225,104.905225
25-02-2019,10880.09961,385900,108.28483,107.9753185,105.7047
26-02-2019,10835.2998,415000,109.03553,108.4799004,105.5781
27-02-2019,10806.65039,381100,109.79171,109.124745,105.7885
28-02-2019,10792.5,644200,110.50553,109.8661327,106.3258
01-03-2019,10863.5,308500,111.17236,110.6528733,107.5375
02-03-2019,11044.42125,360654.5455,110.3692286,109.8813635,107.2907
03-03-2019,11059.89702,363148.4848,110.9569129,110.4570665,107.9116571
04-03-2019,11075.27731,370093.9394,111.4780629,111.022713,108.5172429
05-03-2019,10987.4502,373200,111.70512,111.3451785,109.6342
06-03-2019,11053,372600,112.08952,111.725396,110.4661
07-03-2019,11058.2002,321200,112.39862,112.0052395,110.0514
08-03-2019,11035.40039,326600,112.68358,112.4394261,109.8172
09-03-2019,11123.89694,377390.625,112.5119029,112.4387952,111.1807571
10-03-2019,11149.28912,379687.5,112.5682538,112.5467116,111.399
11-03-2019,11168.0498,352200,112.86475,113.022143,111.9448
12-03-2019,11301.2002,391300,112.94261,113.2615525,113.2117
13-03-2019,11341.7002,383000,112.89912,113.2726308,113.1399
14-03-2019,11343.25,294500,112.96271,113.3021266,112.9267
15-03-2019,11426.84961,463700,113.20214,113.3855547,112.9941
16-03-2019,11248.6743,358569.697,113.2665338,113.3700447,113.0147
17-03-2019,11278.36976,360642.4242,113.3239314,113.4197449,113.1675429
18-03-2019,11462.2002,320300,113.51276,113.4725446,112.8651
19-03-2019,11532.40039,326100,113.82784,113.6075323,113.4782
20-03-2019,11521.0498,366300,113.92034,113.6362728,113.5571
21-03-2019,11347.16882,358168.75,113.884208,113.6382774,112.88606
22-03-2019,11456.90039,386200,113.97797,113.6538668,112.901
23-03-2019,11385.05463,355145.4545,114.0986386,113.88004,112.8472143
24-03-2019,11402.23447,353275,114.30486,114.1095568,112.9773143
25-03-2019,11354.25,294500,114.18213,113.8211706,111.6289
26-03-2019,11483.25,282600,114.51348,114.3083418,112.7234
27-03-2019,11445.0498,350400,114.75595,114.6605511,112.7768
28-03-2019,11570,527700,114.95631,115.0791624,113.7758
29-03-2019,11476.00331,341003.2258,115.11854,115.3687985,115.321
30-03-2019,11479.12665,338862.5,114.9379037,114.859857,114.0931625
31-03-2019,11502.21103,337675,115.1335587,115.0302335,114.406225
01-04-2019,11669.15039,379600,115.18534,115.3794204,116.1003
02-04-2019,11713.2002,386100,115.28889,115.2192249,116.0159
03-04-2019,11643.9502,365800,115.50259,115.042186,114.4032
04-04-2019,11598,349000,115.74737,115.1841829,114.1334
05-04-2019,11665.9502,266700,115.87278,115.4176903,114.9426
06-04-2019,11577.44204,351725.8065,115.7487575,115.39784,115.0582875
07-04-2019,11586.6501,350406.6667,115.9106763,115.4732961,114.9705125
08-04-2019,11604.5,260900,115.94834,115.5232659,114.9424
09-04-2019,11671.9502,300500,116.14491,115.6523472,115.1481
10-04-2019,11584.2998,359900,116.29984,115.7644021,114.7804
11-04-2019,11596.7002,279800,116.48069,115.9830692,115.3981
12-04-2019,11643.4502,246000,116.53909,116.1130624,115.989
13-04-2019,11618.62178,345766.6667,116.3111014,115.8708946,115.9352429
14-04-2019,11612.85677,347323.3333,116.2962614,115.8565949,116.2079
15-04-2019,11690.34961,290000,116.4952,116.1406318,117.1358
16-04-2019,11787.15039,354300,116.26964,115.9194833,118.1529
17-04-2019,11599.6151,347583.3333,116.2870975,115.8990865,117.032175
18-04-2019,11752.7998,339700,115.84446,115.4231685,116.851
19-04-2019,11585.05333,347906.4516,115.81243,115.526489,116.64508
20-04-2019,11580.78881,351248.3871,115.59634,115.4216997,116.6889167
21-04-2019,11570.26462,355493.5484,115.1619217,115.1400959,116.61585
22-04-2019,11594.4502,260400,115.43715,115.1058726,115.3875
23-04-2019,11575.9502,272500,115.0157,115.0432888,115.6982
24-04-2019,11726.15039,335200,114.51589,114.8977529,116.9081
25-04-2019,11641.7998,604400,113.88869,114.4510092,116.6974
26-04-2019,11754.65039,333500,113.09049,113.9518112,116.5889
27-04-2019,11568.61258,354953.125,114.05899,114.4692544,116.2103667
28-04-2019,11569.38446,354009.375,113.4379683,114.0823405,116.2374667
29-04-2019,11569.79382,360359.375,112.773665,113.6034236,116.1011333
30-04-2019,11748.15039,532600,112.40602,113.3657915,115.9821
01-05-2019,11574.6307,364206.4516,112.0593525,113.0679449,115.750325
02-05-2019,11724.75,380300,111.71102,112.7843896,115.5501
03-05-2019,11712.25,305500,111.02988,112.1697872,114.8802
04-05-2019,11595.70474,374256.25,110.9560967,111.9334994,114.0440667
05-05-2019,11601.61566,374806.25,110.8209829,111.7360997,113.5663571
06-05-2019,11598.25,299000,110.4103,111.5674733,113.9011
07-05-2019,11497.90039,337500,110.19413,111.0488896,112.7779
08-05-2019,11359.4502,372800,109.98523,110.664665,111.173
09-05-2019,11301.7998,373000,110.0103,110.5517017,110.7001
10-05-2019,11278.90039,387300,110.07319,110.5187243,110.6361
11-05-2019,11647.3688,383834.375,110.5209862,110.8591683,110.8349875
12-05-2019,11642.85972,384787.0968,110.7887713,110.8645418,110.1896875
13-05-2019,11148.2002,357600,110.43455,110.4926408,108.7154
14-05-2019,11222.0498,398100,111.16948,110.8875833,109.7442
15-05-2019,11157,414200,111.89071,111.1416684,109.0321
16-05-2019,11257.09961,350700,112.55258,111.6104614,108.7387
17-05-2019,11407.15039,412100,113.28163,112.2486306,108.6844
18-05-2019,11672.2455,384287.8788,112.8321888,112.0835321,109.84585
19-05-2019,11682.25308,384627.2727,113.4267725,112.5807948,110.17255
20-05-2019,11828.25,452100,113.95977,113.0406818,111.7394
21-05-2019,11709.09961,381000,114.42998,113.3298556,110.6889
22-05-2019,11737.90039,355900,114.93881,113.9167346,111.4237
23-05-2019,11657.0498,569000,115.19122,114.4707423,111.329
24-05-2019,11844.09961,374600,115.44065,115.1689073,114.2497
25-05-2019,11690.96326,379964.7059,114.9132013,114.4191381,113.5128375
26-05-2019,11689.29561,377444.1176,114.9908425,114.6205382,114.0490625
27-05-2019,11924.75,348400,115.37058,115.3731755,116.0647
28-05-2019,11928.75,598300,115.1559,115.2195034,116.9565
29-05-2019,11861.09961,318100,114.8187,114.8335042,115.6508
30-05-2019,11945.90039,421200,114.5809,114.6518829,116.0292
31-05-2019,11922.7998,438900,114.23659,114.3458125,115.4658
01-06-2019,11698.65003,381051.4286,114.47344,114.585245,116.0551
02-06-2019,11708.64001,380777.1429,114.0985671,114.2586105,115.7526857
03-06-2019,12088.5498,315300,113.82973,114.0969263,116.4415
04-06-2019,12021.65039,289200,113.32168,113.57591,115.7772
05-06-2019,11749.78381,381711.7647,113.333046,113.6001539,115.09112
06-06-2019,11843.75,415200,112.74647,113.0867344,113.9478
07-06-2019,11870.65039,302500,112.53076,112.8953865,113.8233
08-06-2019,11774.8671,378920,112.6423286,113.0035513,114.4344571
09-06-2019,11794.71568,377274.2857,112.3374914,112.6855722,113.9817857
10-06-2019,11922.7002,303300,112.27468,112.6891835,113.549
11-06-2019,11965.59961,332200,112.00994,112.4981131,113.9179
12-06-2019,11906.2002,283700,111.78304,112.182605,113.5845
13-06-2019,11914.0498,447900,111.69587,111.8710727,113.2728
14-06-2019,11823.2998,390300,111.61748,111.5595778,112.5861
15-06-2019,11829.65569,381322.8571,111.8112213,111.8444887,112.4617
16-06-2019,11823.65,380082.8571,111.7863262,111.7073307,112.2419125
17-06-2019,11672.15039,295500,111.58156,111.3314617,111.3972
18-06-2019,11691.5,365500,111.71803,111.3168532,111.361
19-06-2019,11691.4502,446900,111.80917,111.3070428,110.0251
20-06-2019,11831.75,442000,112.07552,111.591919,111.7907
21-06-2019,11724.09961,468400,112.22548,111.5477455,111.2625
22-06-2019,11801.43714,376591.4286,111.9865463,111.5338021,111.387475
23-06-2019,11794.54428,372777.1429,111.993785,111.5663192,111.5239375
24-06-2019,11699.65039,277600,112.31792,111.6111333,110.9016
25-06-2019,11796.4502,300500,112.17598,111.7688074,111.6489
26-06-2019,11847.5498,327900,111.98871,111.7954535,112.7128
27-06-2019,11841.5498,480200,111.63947,111.5915987,112.4889
28-06-2019,11788.84961,303900,111.36533,111.3921984,112.2269
29-06-2019,11733.83145,384940,111.4620175,111.3468129,112.21275
30-06-2019,11712.39286,388482.8571,111.1910525,111.1543825,112.5113375
01-07-2019,11865.59961,278400,111.08259,111.2067092,112.7619
02-07-2019,11910.2998,363200,110.69974,110.8611112,112.2724
03-07-2019,11916.75,340500,110.4264,110.5474915,112.6886
04-07-2019,11946.75,333600,110.1502,110.0716896,113.2903
05-07-2019,11811.15039,530700,109.68508,109.3564429,112.1869
06-07-2019,11641.88056,405952.7778,109.8200038,109.702504,111.4598625
07-07-2019,11618.33613,411633.3333,109.4517925,109.3119799,111.0830625
08-07-2019,11558.59961,464000,109.13928,108.7274524,109.4822
09-07-2019,11555.90039,442500,108.86152,108.5597307,109.7762
10-07-2019,11498.90039,337600,108.51522,108.2894042,109.2204
11-07-2019,11582.90039,317300,108.1369,108.0825163,109.7475
12-07-2019,11552.5,359400,107.71101,107.7125199,109.3995
13-07-2019,11520.34999,429811.1111,107.8563513,107.7634132,109.5031
14-07-2019,11497.12777,434894.4444,107.4046925,107.3768161,109.3977125
15-07-2019,11588.34961,368800,107.33906,107.3376354,108.9334
16-07-2019,11662.59961,480200,106.91697,106.983021,109.539
17-07-2019,11687.5,464800,106.23085,106.4150257,109.9266
18-07-2019,11596.90039,498300,105.52601,105.6346759,108.6391
19-07-2019,11419.25,446000,104.81062,104.9670261,106.7289
20-07-2019,11429.07427,447614.2857,105.175205,105.4532895,107.77775
21-07-2019,11407.15857,453642.8571,104.55341,104.9367427,107.34715
22-07-2019,11346.2002,516000,104.23477,104.5754985,106.7046
23-07-2019,11331.0498,458900,103.46126,104.1023649,106.3132
24-07-2019,11271.2998,413200,102.8821,103.6110682,105.4372
25-07-2019,11252.15039,553700,102.3647,103.2052611,105.4886
26-07-2019,11284.2998,522700,101.96956,102.6978525,105.68
27-07-2019,11324.28533,463888.2353,102.3676125,102.8540684,104.9865125
28-07-2019,11295.12063,469614.7059,101.9601275,102.3801919,104.3340875
29-07-2019,11189.2002,482900,101.64072,102.035153,104.7125
30-07-2019,11085.40039,479100,101.26224,101.440187,102.6778
31-07-2019,11118,536700,101.12555,101.1651619,102.8782
01-08-2019,10980,499900,100.97489,100.7844868,101.4852
02-08-2019,10997.34961,547400,101.00731,100.6287727,100.9704
03-08-2019,11192.19853,500091.1765,101.12285,101.0626472,101.5598
04-08-2019,11177.20439,503252.9412,101.0011575,100.9521688,101.1628875
05-08-2019,10862.59961,506600,101.02117,100.5528556,98.9695
06-08-2019,10948.25,517900,101.09224,100.9047123,100.5216
07-08-2019,10855.5,548500,100.85868,100.9898484,100.2632
08-08-2019,11032.4502,482500,100.66718,101.1513258,101.5372
09-08-2019,11109.65039,538100,100.51657,101.065576,102.3916
10-08-2019,11108.23482,529957.5758,100.7035757,100.8816118,100.8459571
11-08-2019,11083.44848,530824.2424,100.6506433,100.9364045,101.1587
12-08-2019,11058.00607,534790.9091,100.5104533,100.8870055,101.3003667
13-08-2019,10925.84961,624600,100.4039,100.770904,100.9277
14-08-2019,11029.40039,511500,100.36529,100.7360605,101.3109
15-08-2019,11026.38281,537531.25,100.30393,100.6384958,101.3549
16-08-2019,11047.7998,470900,100.2511,100.6083184,101.3716
17-08-2019,11015.65936,534296.875,100.1444,100.4342566,101.0348
18-08-2019,11006.42969,541428.125,100.0901157,100.3679598,100.6278286
19-08-2019,11053.90039,369500,100.19543,100.4387002,101.8094
20-08-2019,11017,444700,99.91282,100.1341003,101.109
21-08-2019,10918.7002,557900,99.73786,99.9174559,99.6802
22-08-2019,10741.34961,668200,99.76441,99.97017943,98.186
23-08-2019,10829.34961,667100,100.05859,100.3666638,98.3482
24-08-2019,10971.51874,545168.75,100.2163488,100.4450022,100.1213
25-08-2019,10963.8703,546421.875,100.3467975,100.5169361,99.91625
26-08-2019,11057.84961,684100,100.43383,100.8152113,100.0311
27-08-2019,11105.34961,685600,100.72563,100.9894582,101.2649
28-08-2019,11046.09961,550000,100.90222,100.9282489,100.5416
29-08-2019,10948.2998,649900,101.23902,101.0141709,100.169
30-08-2019,11023.25,628200,101.57669,101.2019866,100.8149
31-08-2019,11001.66565,591525,101.2110943,101.1481778,100.1663143
01-09-2019,11017.03909,595000,101.4443229,101.3663697,100.1541143
02-09-2019,11039.40472,604250,101.7096086,101.6357598,100.1345286
03-09-2019,10797.90039,483000,101.66401,101.2880059,98.9833
04-09-2019,10844.65039,508800,101.93626,101.8001628,99.3594
05-09-2019,10847.90039,595700,102.06643,102.3425545,99.9457
06-09-2019,10946.2002,497200,102.58263,102.8751888,101.1278
07-09-2019,11074.7152,637200,102.5659333,102.5152214,100.7443167
08-09-2019,11079.36725,637593.75,102.7969386,102.6772201,101.0709571
09-09-2019,11003.0498,412500,103.27903,103.2634974,102.1006
10-09-2019,11090.88187,661742.4242,103.4225933,103.2398349,102.1772667
11-09-2019,11035.7002,687100,103.86724,103.5219191,102.9491
12-09-2019,10982.7998,551400,104.18297,103.6492122,103.0308
13-09-2019,11075.90039,624300,104.55726,103.7866372,103.9096
14-09-2019,11094.4938,679071.875,104.4504243,103.7235656,102.7042429
15-09-2019,11103.75317,688334.375,104.7661043,103.9500817,102.4986
16-09-2019,11003.5,434500,104.8339,103.7593121,103.5457
17-09-2019,10817.59961,482000,105.09871,103.8067815,101.6881
18-09-2019,10840.65039,519200,105.33386,104.2775996,101.7058
19-09-2019,10704.7998,642600,105.48879,104.8491106,100.6611
20-09-2019,11274.2002,1356800,105.63268,105.7797796,105.1077
21-09-2019,11158.80945,683256.25,105.05079,104.8419552,104.3611625
22-09-2019,11170.01727,678503.125,104.9017812,104.948798,104.7646625
23-09-2019,11600.2002,882800,105.26356,105.9291306,108.0918
24-09-2019,11588.2002,651700,104.69082,105.4485374,107.9827
25-09-2019,11440.2002,629100,104.064,104.8853902,106.1064
26-09-2019,11571.2002,844500,103.64183,104.6140546,106.7737
27-09-2019,11512.40039,650000,103.16198,104.1341334,106.676
28-09-2019,11226.85788,700081.25,103.69367,104.5095095,106.552
29-09-2019,11252.05161,705743.75,103.2672543,104.0556228,105.8610429
30-09-2019,11474.4502,756800,102.70676,103.5692742,106.1938
01-10-2019,11359.90039,1305400,102.32674,102.9860463,104.0396
02-10-2019,11309.46453,725632.2581,102.578488,103.2162967,104.4529
03-10-2019,11314,1017500,102.27865,102.7519232,103.2551
04-10-2019,11174.75,928500,102.41831,102.6401061,102.1
05-10-2019,11334.74839,743025.8065,102.5713667,102.9610323,103.2282333
06-10-2019,11350.66562,742468.75,102.6680667,102.9016543,102.4816833
07-10-2019,11126.40039,733200,102.64982,102.7601297,101.4165
08-10-2019,11405.33905,774706.25,102.8878983,102.9949811,102.1225333
09-10-2019,11313.2998,741100,103.04792,103.0587141,102.3644
10-10-2019,11234.5498,562000,103.28696,103.2130061,101.7145
11-10-2019,11305.0498,737800,103.64573,103.5460075,101.8847
12-10-2019,11460.93591,787090.625,103.8026057,103.6685032,101.9818143
13-10-2019,11496.82498,790884.375,104.2482429,104.043323,102.2878429
14-10-2019,11341.15039,587600,104.11853,103.915187,101.9752
15-10-2019,11428.2998,527400,104.65897,104.3462952,102.1238
16-10-2019,11464,533500,105.21031,104.840183,102.3936
17-10-2019,11586.34961,797600,105.76928,105.3838681,103.5587
18-10-2019,11661.84961,853400,106.25996,105.789461,104.6517
19-10-2019,11590.7161,768006.4516,105.6465943,105.2458839,103.5022286
20-10-2019,11598.8532,768241.9355,106.0851243,105.6333628,103.8993143
21-10-2019,11612.78544,765996.7742,106.4814114,106.018707,104.3533714
22-10-2019,11588.34961,867600,106.5788,106.0422968,104.4151
23-10-2019,11604.09961,664200,106.93031,106.4038961,105.3975
24-10-2019,11582.59961,700500,107.18824,106.6275397,104.7548
25-10-2019,11583.90039,812000,107.43298,107.043704,105.3022
26-10-2019,11650.26928,748487.0968,107.2112183,106.8601042,105.64365
27-10-2019,11670.88861,727238.7097,107.2365629,106.9749802,105.9284429
28-10-2019,11680.18585,721940.625,107.3369271,107.207544,106.4381857
29-10-2019,11786.84961,951700,107.6051,107.4307049,106.6127
30-10-2019,11844.09961,725200,107.53188,107.6124838,107.3796
31-10-2019,11877.4502,1414800,107.38863,107.6642358,107.6372
01-11-2019,11890.59961,855300,107.28135,107.6702437,107.9833
02-11-2019,11755.52023,707665.625,107.2998614,107.528488,107.6926571
03-11-2019,11765.98023,703924.2424,107.26197,107.4843433,107.728175
04-11-2019,11941.2998,823100,107.16412,107.6006756,108.4655
05-11-2019,11917.2002,632000,107.07249,107.4084925,107.8401
06-11-2019,11966.0498,603400,107.05546,107.3125797,107.9302
07-11-2019,12012.0498,563000,106.99673,107.1753307,107.9768
08-11-2019,11908.15039,789300,106.8845,106.9972264,107.2022
09-11-2019,11858.57268,707654.5455,107.0383186,107.1973885,107.4741
10-11-2019,11877.20603,714315.1515,107.0674829,107.1358971,107.1143286
11-11-2019,11913.4502,549000,106.99018,106.9516767,107.0234
12-11-2019,11904.16211,709475.7576,107.1714117,107.1120419,106.7657333
13-11-2019,11840.4502,659000,107.10475,106.9357382,105.8805
14-11-2019,11872.09961,559500,107.36827,107.1702356,105.9471
15-11-2019,11895.4502,580200,107.68404,107.4420435,106.5644
16-11-2019,11910.87646,700252.9412,107.64176,107.4054838,106.7779143
17-11-2019,11920.34119,704079.4118,107.8392143,107.5449437,106.8235571
18-11-2019,11884.5,514400,107.94162,107.6370754,106.811
19-11-2019,11940.09961,613900,108.1665,107.8206477,107.5492
20-11-2019,11999.09961,646700,108.23696,107.8809694,107.6698
21-11-2019,11968.40039,557700,108.37236,107.927896,107.3429
22-11-2019,11914.40039,486800,108.47377,108.0578951,106.8545
23-11-2019,11965.67003,687131.4286,108.284385,108.045987,107.6464
24-11-2019,11978.09291,674765.7143,108.2839525,108.1347841,107.933125
25-11-2019,12073.75,534300,108.5052,108.3253162,108.259
26-11-2019,12037.7002,1201300,108.38052,108.3400532,108.1691
27-11-2019,12100.7002,584200,108.19815,108.3780428,108.5157
28-11-2019,12151.15039,620500,107.93816,108.3474523,109.1048
29-11-2019,12056.0498,804400,107.65836,108.1791528,109.1402
30-11-2019,12019.67436,637351.4286,107.827875,108.1077972,108.690775
01-12-2019,12022.6883,637508.8235,107.6498888,107.9782466,108.703025
02-12-2019,12048.2002,720900,107.45834,107.9655867,109.0598
03-12-2019,11994.2002,605800,107.25839,107.7224282,108.2538
04-12-2019,12043.2002,747200,107.22588,107.6043456,109.0238
05-12-2019,12018.40039,562200,107.08131,107.2889113,108.357
06-12-2019,11921.5,609200,107.00704,107.0515582,107.1688
07-12-2019,12052.01034,615079.4118,107.1882863,107.358381,107.642075
08-12-2019,12055.73862,606194.2857,107.178185,107.2953379,107.29795
09-12-2019,11937.5,599100,107.06,107.0255045,107.0122
10-12-2019,11856.7998,650200,107.15198,107.0284611,106.3454
11-12-2019,11910.15039,997700,107.26335,107.1802524,105.9158
12-12-2019,11971.7998,752600,107.37753,107.4612419,106.3068
13-12-2019,12086.7002,597700,107.58389,107.7177845,107.14
14-12-2019,12086.09149,588128.5714,107.49489,107.5401924,106.9109125
15-12-2019,12088.5272,583331.4286,107.6404063,107.6800324,106.986175
16-12-2019,12053.9502,437700,107.73445,107.846181,107.0603
17-12-2019,12165,499600,107.86095,108.0208213,107.9287
18-12-2019,12221.65039,518900,107.92697,108.0412927,107.5781
19-12-2019,12259.7002,623100,108.22413,108.1442244,107.6143
20-12-2019,12271.7998,810700,108.50121,108.2619853,107.6984
21-12-2019,12123.06719,584185.7143,108.1912657,108.170017,107.6101286
22-12-2019,12131.7986,569417.1429,108.3202514,108.2944367,107.6097429
23-12-2019,12262.75,604800,108.52174,108.3872265,107.932
24-12-2019,12214.5498,470300,108.56941,108.488388,107.4591
25-12-2019,12147.43825,553479.4118,108.620956,108.5881238,107.7035
26-12-2019,12126.5498,520300,108.63735,108.7171186,107.0576
27-12-2019,12245.7998,383800,108.87507,109.0859005,108.3704
28-12-2019,12153.11713,531125.7143,108.9129586,108.9876632,108.0541286
29-12-2019,12156.33714,513831.4286,109.0943143,109.1951153,108.4280857
30-12-2019,12255.84961,411100,109.02322,109.2449007,108.6456
31-12-2019,12168.4502,426900,109.23432,109.3780786,108.3253
01-01-2020,12182.5,304100,109.5296,109.6120294,108.5889
02-01-2020,12282.2002,407700,109.79123,109.8393915,110.5497
03-01-2020,12226.65039,428800,109.87936,109.6815451,110.3851
04-01-2020,12175.84568,509914.2857,109.8085838,109.6725494,108.8681875
05-01-2020,12183.63711,506034.2857,110.0404375,109.8512965,108.9668375
06-01-2020,11993.0498,396500,110.03209,109.5251996,107.9037
07-01-2020,12052.9502,447800,110.36357,109.8855328,108.4087
08-01-2020,12025.34961,446000,110.61528,110.2137179,108.1385
09-01-2020,12215.90039,477500,110.87805,110.6748774,109.4348
10-01-2020,12256.7998,660600,111.09669,110.9504502,109.8519
11-01-2020,12174.00424,499002.8571,110.93566,110.628902,109.6221875
12-01-2020,12171.83711,506385.7143,111.1392212,110.8526164,110.0631
13-01-2020,12329.5498,501000,111.38349,111.1945725,110.7566
14-01-2020,12362.2998,616300,111.53813,111.2918997,111.2781
15-01-2020,12343.2998,684400,111.57798,111.2949663,111.2052
16-01-2020,12355.5,395700,111.66058,111.3149143,111.431
17-01-2020,12352.34961,502100,111.63854,111.2891175,111.9124
18-01-2020,12153.54568,491694.2857,111.4235425,111.2317166,111.186725
19-01-2020,12153.16426,490020,111.3672187,111.2417148,111.2948
20-01-2020,12224.5498,491600,111.48877,111.1506103,111.2185
21-01-2020,12169.84961,400,111.12752,111.1355237,110.9258
22-01-2020,12106.90039,500,110.97333,111.1821289,110.7662
23-01-2020,12180.34961,867700,110.9329,111.2745576,111.6212
24-01-2020,12248.25,593200,110.85361,111.1975259,112.7199
25-01-2020,12140.52639,503897.1429,110.8969388,110.9529238,111.6578
26-01-2020,12139.34446,506374.2857,110.76187,110.7962847,111.6568125
27-01-2020,12119,441200,110.72351,110.8592206,112.303
28-01-2020,12055.7998,478500,110.56763,110.5383807,111.6766
29-01-2020,12129.5,514400,110.50824,110.2854431,112.0312
30-01-2020,12035.7998,538100,110.40822,109.8974971,111.2106
31-01-2020,11962.09961,771300,110.4052,109.6056964,110.4147
01-02-2020,12115.43287,518835.2941,110.4690388,110.0465067,110.6234875
02-02-2020,12104.73429,522358.8235,110.41306,109.9182887,110.43915
03-02-2020,11707.90039,669800,110.34303,109.4259178,107.606
04-02-2020,11979.65039,560400,110.44931,109.830344,109.3839
05-02-2020,12089.15039,758000,110.34717,109.9295538,110.3619
06-02-2020,12137.9502,565100,110.27568,109.8334769,110.8283
07-02-2020,12098.34961,473500,110.17733,109.6124051,111.4189
08-02-2020,12003.12001,543261.7647,110.010445,109.3864358,110.3071125
09-02-2020,11971.36858,548597.0588,109.8145925,109.181841,110.7539125
10-02-2020,12031.5,524700,109.81901,109.2109617,110.7442
11-02-2020,12107.90039,480000,109.50758,108.8702421,111.0827
12-02-2020,12201.2002,411700,109.16445,108.3785848,111.031
13-02-2020,12174.65039,501200,108.77621,107.7891592,111.1804
14-02-2020,12113.4502,622800,107.99857,107.0355502,109.793
15-02-2020,11836.23828,645681.8182,108.1351475,107.3765821,110.0637
16-02-2020,11785.90154,682593.9394,107.563345,106.7794448,109.951275
17-02-2020,12045.7998,723290.9091,107.19619,106.4227835,108.6688
18-02-2020,11992.5,676900,106.6196,105.9236688,108.3625
19-02-2020,12125.90039,513600,105.99957,105.3817063,109.647
20-02-2020,12080.84961,502600,105.24459,104.4338632,109.8448
21-02-2020,11556.70304,748284.8485,105.4112783,104.6002862,108.6647833
22-02-2020,11463.99862,763266.6667,104.9129529,104.086453,108.5200143
23-02-2020,11358.49862,794724.2424,103.8772443,103.1012172,108.3028429
24-02-2020,11829.40039,490800,104.27877,103.2314328,107.8357
25-02-2020,11797.90039,461000,103.12895,102.2082624,107.6299
26-02-2020,11678.5,567600,101.923,101.003454,107.6514
27-02-2020,11633.2998,608600,99.94623,99.52613266,107.1486
28-02-2020,11201.75,809900,98.29818,97.83225102,103.404
29-02-2020,10905.11334,821860.6061,98.87837,98.70327689,105.0629875
01-03-2020,10797.41332,827209.0909,97.0816925,97.29000786,104.345675
02-03-2020,11132.75,680800,96.46579,96.59408459,101.7692
03-03-2020,11303.2998,696500,94.62862,95.44405894,102.9029
04-03-2020,11251,797700,92.35742,93.7865387,102.1622
05-03-2020,11269,1352500,89.90535,91.92528064,102.0972
06-03-2020,10989.4502,1811000,87.82416,89.66485411,100.1866
07-03-2020,10380.46036,846960.6061,89.84070571,91.43797016,100.1465714
08-03-2020,10267.10446,847757.5758,87.58559714,89.50272543,98.16292857
09-03-2020,10451.4502,1565500,85.02369,87.32668836,96.3375
10-03-2020,10084.53033,867503.125,84.29318,86.5435187,95.45725
11-03-2020,10458.40039,1218500,82.67991,85.32428577,95.5704
12-03-2020,9590.150391,1343500,80.68003,83.0473715,87.8837
13-03-2020,9955.200195,1388000,79.64594,81.97263183,90.6681
14-03-2020,9919.451599,873484.375,80.10771,82.07958051,88.44688571
15-03-2020,9818.084412,880346.875,78.91404429,80.6646238,85.77602857
16-03-2020,9197.400391,897700,78.30512,80.04030557,85.0801
17-03-2020,8967.049805,935600,77.43045,78.92035125,83.3975
18-03-2020,8468.799805,1516600,76.98883,77.92542931,80.1909
19-03-2020,8263.450195,925700,76.66803,77.42199138,77.6415
20-03-2020,8745.450195,1071500,76.54537,77.37321169,81.2853
21-03-2020,9556.396799,904845.1613,77.30813125,78.01601127,78.5310625
22-03-2020,9463.732264,918332.2581,77.4392625,77.90155544,77.5889
23-03-2020,7610.25,653500,76.53474,76.50385873,72.1819
24-03-2020,7801.049805,738400,77.43975,77.464294,72.8997
25-03-2020,8317.849609,736900,78.55276,78.47864822,75.5716
26-03-2020,8641.450195,865600,79.35417,79.12465894,77.5428
27-03-2020,8660.25,801500,79.94228,79.47618315,77.2599
28-03-2020,9168.782258,922145.1613,79.56513375,79.12104249,75.9691875
29-03-2020,9100.524194,923367.7419,79.99804714,79.49492588,76.51022857
30-03-2020,8281.099609,593300,80.62884,79.96869051,76.3334
31-03-2020,8597.75,712700,81.65988,80.77653285,78.9813
01-04-2020,8253.799805,506300,82.40865,81.17547348,76.9829
02-04-2020,8902.503353,866310,81.9354975,81.00696333,77.178125
03-04-2020,8083.799805,697000,83.04462,82.10715648,76.4149
04-04-2020,8880.220987,824229.0323,82.62521667,81.87656902,78.52058333
05-04-2020,8901.256256,818878.125,83.25286833,82.62234362,79.80331667
06-04-2020,8882.553131,809900,83.571466,82.99150578,79.96772
07-04-2020,8792.200195,814200,83.80525,83.37210237,81.179
